The Amsterdam Inn,2017-11-01,12/9/2017,12/10/2017,2,1,"340 Amsterdam Ave, at 76th Street, New York City, NY 10024-6932",,,,110,3,,69-109,"['Breakfast included', 'Breakfast included', 'Meeting Rooms', 'Business Center with Internet Access', 'Air Conditioning', 'Hot Tub']",423,1.5 Star Hotel,/Hotel_Review-g60763-d260396-Reviews-The_Amsterdam_Inn-New_York_City_New_York.html
Oakwood at 6th Avenue,2017-11-01,12/9/2017,12/10/2017,2,1,"888 Avenue of the Americas, New York City, NY 10001-3502",,,,59,4.5,,183-183,"['Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Self-Serve Laundry', 'Concierge', 'Air Conditioning', 'Microwave', 'Refrigerator in room', 'Fitness Center with Gym / Workout Room']",382,,/Hotel_Review-g60763-d1146072-Reviews-Oakwood_at_6th_Avenue-New_York_City_New_York.html
Element New York Times Square West,2017-11-01,12/9/2017,12/10/2017,2,1,"311 West 39th Street, Between 8th and 9th, New York City, NY 10018-1401",,,AMOMA,"4,180",4,442,144-468,"['Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Breakfast included', 'Pool', 'Business Center with Internet Access', 'Breakfast included', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Self-Serve Laundry', 'Conference Facilities', 'Air Conditioning', 'Microwave', 'Fitness Center with Gym / Workout Room', 'Pool']",302,3.5 Star Hotel,/Hotel_Review-g60763-d1852917-Reviews-Element_New_York_Times_Square_West-New_York_City_New_York.html
"The Pierre, A Taj Hotel, New York",2017-11-01,12/9/2017,12/10/2017,2,1,"2 East 61st Street at Fifth Avenue, New York City, NY 10065",,,,"1,801",4.5,,477-1091,"['Restaurant', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Business Center with Internet Access', 'Room Service', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Air Conditioning', 'Minibar', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",18,5.0 Star Hotel,/Hotel_Review-g60763-d93603-Reviews-The_Pierre_A_Taj_Hotel_New_York-New_York_City_New_York.html
The Soho Loft,2017-11-01,12/9/2017,12/10/2017,2,1,"199 Lafayette St, New York City, NY 10012-4279",,,,,3,,,"['Restaurant', 'Free High Speed Internet ( WiFi )', 'Air Conditioning', 'Refrigerator in room', 'Restaurant']",424,,/Hotel_Review-g60763-d665814-Reviews-The_Soho_Loft-New_York_City_New_York.html
Hotel Riu Plaza New York Times Square,2017-11-01,12/9/2017,12/10/2017,2,1,"307 W 46th St, New York City, NY 10036-3810",40.7576896,-73.9829647,TripAdvisor,"2,049",4,,185-463,"['Room Service', 'Free Internet', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Dry Cleaning', 'Meeting Rooms', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Air Conditioning', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",163,4.0 Star Hotel,/Hotel_Review-g60763-d8515751-Reviews-Hotel_Riu_Plaza_New_York_Times_Square-New_York_City_New_York.html
Skyline Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"725 10th Avenue, At 49th Street, New York City, NY 10019-7199",,,Cancelon,,4,,132-374,"['Pool', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Restaurant', 'Bar/Lounge', 'Room Service', 'Business Center with Internet Access', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Air Conditioning', 'Pool', 'Fitness Center with Gym / Workout Room', 'Restaurant', 'Bar/Lounge', 'Heated pool', 'Indoor pool']",272,3.0 Star Hotel,/Hotel_Review-g60763-d93345-Reviews-Skyline_Hotel-New_York_City_New_York.html
SIXTY LES,2017-11-01,12/9/2017,12/10/2017,2,1,"190 Allen St, Lower East Side, New York City, NY 10002-1418",40.7193451,-73.9904721,Booking.com,"1,200",4,449,255-599,"['Pool', 'Room Service', 'Restaurant', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Room Service', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Meeting Rooms', 'Multilingual Staff', 'Breakfast Available', 'Pool', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Outdoor pool']",213,4.5 Star Hotel,/Hotel_Review-g60763-d1128769-Reviews-SIXTY_LES-New_York_City_New_York.html
Doubletree Hotel Chelsea - New York City,2017-11-01,12/9/2017,12/10/2017,2,1,"128 West 29th Street, New York City, NY 10001-5301",40.7469639,-73.99140885,Doubletree.com,"2,055",4,459,152-493,"['Restaurant', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Room Service', 'Business Center with Internet Access', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Air Conditioning', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",317,4.0 Star Hotel,/Hotel_Review-g60763-d1214829-Reviews-Doubletree_Hotel_Chelsea_New_York_City-New_York_City_New_York.html
The High Line Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"180 10th Ave, at 20th Street, New York City, NY 10011-4707",,,Booking.com,652,4.5,579,321-795,"['Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Meeting Rooms', 'Multilingual Staff', 'Conference Facilities', 'Breakfast Available', 'Air Conditioning', 'Minibar', 'Bar/Lounge']",83,4.0 Star Hotel,/Hotel_Review-g60763-d4283443-Reviews-The_High_Line_Hotel-New_York_City_New_York.html
Stewart Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"371 Seventh Ave, New York City, NY 10001-3984",,,Expedia.com,"5,329",4,404,165-468,"['Room Service', 'Restaurant', 'Bar/Lounge', 'Free Internet', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Meeting Rooms', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Banquet Room', 'Self-Serve Laundry', 'Business Center with Internet Access', 'Multilingual Staff', 'Conference Facilities', 'Air Conditioning', 'Refrigerator in room', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",212,4.0 Star Hotel,/Hotel_Review-g60763-d93562-Reviews-Stewart_Hotel-New_York_City_New_York.html
Four Points by Sheraton Midtown - Times Square,2017-11-01,12/9/2017,12/10/2017,2,1,"326 W 40th St, New York City, NY 10018-1404",40.7564099,-73.9923447789251,AMOMA,"2,266",4,404,156-537,"['Restaurant', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Bar/Lounge', 'Business Center with Internet Access', 'Room Service', 'Dry Cleaning', 'Meeting Rooms', 'Concierge', 'Multilingual Staff', 'Breakfast Available', 'Air Conditioning', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",177,3.5 Star Hotel,/Hotel_Review-g60763-d1464151-Reviews-Four_Points_by_Sheraton_Midtown_Times_Square-New_York_City_New_York.html
Holiday Inn Express New York - Manhattan West Side,2017-11-01,12/9/2017,12/10/2017,2,1,"538 W 48th St, New York City, NY 10036-1102",40.7639894,-73.9945641016504,HIExpress.com,"1,088",4,404,162-422,"['Fitness Center with Gym / Workout Room', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Breakfast included', 'Dry Cleaning', 'Business Center with Internet Access', 'Laundry Service', 'Multilingual Staff', 'Air Conditioning', 'Fitness Center with Gym / Workout Room']",226,3.0 Star Hotel,/Hotel_Review-g60763-d3572583-Reviews-Holiday_Inn_Express_New_York_Manhattan_West_Side-New_York_City_New_York.html
"The Renwick Hotel New York City, Curio Collection by Hilton",2017-11-01,12/9/2017,12/10/2017,2,1,"118 E 40th St, New York City, NY 10016-1724",,,Cancelon,"1,142",4.5,456,191-488,"['Room Service', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Air Conditioning', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",100,4.0 Star Hotel,/Hotel_Review-g60763-d8680787-Reviews-The_Renwick_Hotel_New_York_City_Curio_Collection_by_Hilton-New_York_City_New_York.html
Trump International Hotel and Tower New York,2017-11-01,12/9/2017,12/10/2017,2,1,"1 Central Park West, New York City, NY 10023-7703",,,Agoda.com,"1,311",4.5,878,473-1278,"['Restaurant', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Spa', 'Pool', 'Room Service', 'Children Activities (Kid / Family Friendly)', 'Airport Transportation', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Breakfast Available', 'Business Center with Internet Access', 'Banquet Room', 'Conference Facilities', 'Babysitting', 'Air Conditioning', 'Microwave', 'Minibar', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Spa', 'Heated pool', 'Indoor pool', 'Pool']",115,5.0 Star Hotel,/Hotel_Review-g60763-d93623-Reviews-Trump_International_Hotel_and_Tower_New_York-New_York_City_New_York.html
Holiday Inn Express Manhattan Times Square South,2017-11-01,12/9/2017,12/10/2017,2,1,"60 West 36th Street & 6th Ave, New York City, NY 10018-8039",,,,"1,198",4.5,,164-456,"['Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Breakfast included', 'Breakfast included', 'Dry Cleaning', 'Laundry Service', 'Multilingual Staff', 'Concierge', 'Air Conditioning', 'Fitness Center with Gym / Workout Room']",201,3.0 Star Hotel,/Hotel_Review-g60763-d3529145-Reviews-Holiday_Inn_Express_Manhattan_Times_Square_South-New_York_City_New_York.html
National at Park Towers,2017-11-01,12/9/2017,12/10/2017,2,1,"315 West 57th Street, New York City, NY 10019-3158",40.7672881,-73.9838052,,2,3,,,"['Laundry Service', 'Air Conditioning']",411,,/Hotel_Review-g60763-d1147661-Reviews-National_at_Park_Towers-New_York_City_New_York.html
Washington Jefferson Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"318 W 51st St, New York City, NY 10019-6499",40.76316345,-73.98678453012,,,4,,135-403,"['Free High Speed Internet ( WiFi )', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Concierge', 'Dry Cleaning', 'Laundry Service', 'Multilingual Staff', 'Air Conditioning', 'Restaurant', 'Tennis Court', 'Fitness Center with Gym / Workout Room']",273,3.5 Star Hotel,/Hotel_Review-g60763-d99333-Reviews-Washington_Jefferson_Hotel-New_York_City_New_York.html
Library Hotel by Library Hotel Collection,2017-11-01,12/9/2017,12/10/2017,2,1,"299 Madison Avenue, New York City, NY 10017-6298",40.7577016,-73.9757055,,"4,146",5,,278-568,"['Restaurant', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Room Service', 'Business Center with Internet Access', 'Breakfast included', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Room Service', 'Air Conditioning', 'Refrigerator in room', 'Restaurant']",6,4.0 Star Hotel,/Hotel_Review-g60763-d224221-Reviews-Library_Hotel_by_Library_Hotel_Collection-New_York_City_New_York.html
The Gotham Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"16 E 46th St, Between Fifth Ave and Madison Ave, New York City, NY 10017-2471",,,,817,4,,172-516,"['Free High Speed Internet ( WiFi )', 'Room Service', 'Restaurant', 'Bar/Lounge', 'Room Service', 'Dry Cleaning', 'Laundry Service', 'Multilingual Staff', 'Breakfast Available', 'Air Conditioning', 'Refrigerator in room', 'Minibar', 'Restaurant', 'Bar/Lounge']",216,4.5 Star Hotel,/Hotel_Review-g60763-d1963673-Reviews-The_Gotham_Hotel-New_York_City_New_York.html
Lowell Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"28 E 63rd St, Between Madison and Park Avenues, New York City, NY 10065-8088",,,Orbitz.com,318,4.5,990,621-2159,"['Room Service', 'Restaurant', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Meeting Rooms', 'Business Center with Internet Access', 'Multilingual Staff', 'Babysitting', 'Air Conditioning', 'Refrigerator in room', 'Minibar', 'Microwave', 'Restaurant', 'Fitness Center with Gym / Workout Room']",153,5.0 Star Hotel,/Hotel_Review-g60763-d93585-Reviews-Lowell_Hotel-New_York_City_New_York.html
The Dorset,2017-11-01,12/9/2017,12/10/2017,2,1,"30 W 54th St, New York City, NY 10019-5405",40.7618038,-73.9775202,,2,2,,175-475,"['$175 - $475 (Based on Average Rates for a Standard Room) ', '355 ', 'United States >', 'New York >', 'New York City >', 'Midtown / Manhattan ', 'The Dorset Hotel New York City ']",453,,/Hotel_Review-g60763-d93572-Reviews-The_Dorset-New_York_City_New_York.html
3 West Club,2017-11-01,12/9/2017,12/10/2017,2,1,"3 W 51st St, New York City, NY 10019-6909",40.759542,-73.977345,Hotels.com,,4,,131-359,"['Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Restaurant', 'Meeting Rooms', 'Banquet Room', 'Dry Cleaning', 'Concierge', 'Multilingual Staff', 'Conference Facilities', 'Air Conditioning', 'Refrigerator in room', 'Bar/Lounge', 'Restaurant']",370,3.5 Star Hotel,/Hotel_Review-g60763-d217629-Reviews-3_West_Club-New_York_City_New_York.html
Flatiron Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"9 W 26th St, New York City, NY 10010-1003",,,Travelocity,792,4,419,184-486,"['Bar/Lounge', 'Room Service', 'Restaurant', 'Free High Speed Internet ( WiFi )', 'Children Activities (Kid / Family Friendly)', 'Business Center with Internet Access', 'Breakfast Available', 'Room Service', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Air Conditioning', 'Bar/Lounge', 'Restaurant']",369,4.0 Star Hotel,/Hotel_Review-g60763-d1563892-Reviews-Flatiron_Hotel-New_York_City_New_York.html
W New York,2017-11-01,12/9/2017,12/10/2017,2,1,"541 Lexington Avenue, between 49th St and 50th St, New York City, NY 10022-7503",,,AMOMA,"4,499",3.5,356,163-597,"['Restaurant', 'Room Service', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Spa', 'Pool', 'Free Internet', 'Room Service', 'Business Center with Internet Access', 'Meeting Rooms', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Air Conditioning', 'Minibar', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Spa', 'Pool']",324,4.0 Star Hotel,/Hotel_Review-g60763-d112066-Reviews-W_New_York-New_York_City_New_York.html
Embassy Suites by Hilton New York Midtown Manhattan,2017-11-01,12/9/2017,12/10/2017,2,1,"60 W 37th St, New York City, NY 10018-7401",,,,0,-1,,166-575,"['Room Service', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Breakfast included', 'Business Center with Internet Access', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",,,/Hotel_Review-g60763-d11998087-Reviews-Embassy_Suites_by_Hilton_New_York_Midtown_Manhattan-New_York_City_New_York.html
The Hilton Club - New York,2017-11-01,12/9/2017,12/10/2017,2,1,"1335 Avenue of the Americas, 36th, 37th and 38th Floors of the Hilton New York, New York City, NY 10019-6012",,,Hilton.com,668,4.5,683,297-916,"['Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Restaurant', 'Business Center with Internet Access', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Banquet Room', 'Conference Facilities', 'Air Conditioning', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Restaurant']",206,4.0 Star Hotel,/Hotel_Review-g60763-d1379306-Reviews-The_Hilton_Club_New_York-New_York_City_New_York.html
6 Columbus - A SIXTY Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"308 W 58th St, New York City, NY 10019-1804",40.767507,-73.9831633,SixtyHotels.com,"1,128",4,504,182-587,"['Restaurant', 'Free Internet', 'Bar/Lounge', 'Room Service', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Room Service', 'Multilingual Staff', 'Restaurant', 'Bar/Lounge']",322,4.5 Star Hotel,/Hotel_Review-g60763-d93383-Reviews-6_Columbus_A_SIXTY_Hotel-New_York_City_New_York.html
Courtyard,2017-11-01,12/9/2017,12/10/2017,2,1,"1717 Broadway, New York City, NY 10019-5214",40.7643995,-73.9827379712101,,5,3.5,,,"['378 ', 'United States >', 'New York >', 'New York City >', 'Midtown ']",425,,/Hotel_Review-g60763-d7316142-Reviews-Courtyard-New_York_City_New_York.html
AC Hotel Times Square,2017-11-01,12/9/2017,12/10/2017,2,1,"260 W 40th St, New York City, NY 10018",40.7606762,-74.0019772,,0,-1,,284-436,"['Restaurant', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Dry Cleaning', 'Meeting Rooms', 'Business Center with Internet Access', 'Laundry Service', 'Multilingual Staff', 'Self-Serve Laundry', 'Breakfast Available', 'Air Conditioning', 'Refrigerator in room', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",,,/Hotel_Review-g60763-d12695463-Reviews-AC_Hotel_Times_Square-New_York_City_New_York.html
Washington Square Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"103 Waverly Place, New York City, NY 10011-9194",,,Booking.com,"1,461",4,323,212-438,"['Restaurant', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Bar/Lounge', 'Breakfast included', 'Concierge', 'Multilingual Staff', 'Air Conditioning', 'Restaurant', 'Bar/Lounge']",141,3.5 Star Hotel,/Hotel_Review-g60763-d93382-Reviews-Washington_Square_Hotel-New_York_City_New_York.html
IBEROSTAR 70 Park Avenue Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"70 Park Ave, New York City, NY 10016-2504",40.7498004,-73.9796606,Hotels.com,"2,348",4,422,155-492,"['Fitness Center with Gym / Workout Room', 'Free High Speed Internet ( WiFi )', 'Business Center with Internet Access', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Air Conditioning', 'Minibar', 'Fitness Center with Gym / Workout Room']",246,4.0 Star Hotel,/Hotel_Review-g60763-d93430-Reviews-IBEROSTAR_70_Park_Avenue_Hotel-New_York_City_New_York.html
"The Standard, High Line",2017-11-01,12/9/2017,12/10/2017,2,1,"848 Washington Street, at West 13th Street, New York City, NY 10014-1308",,,Booking.com,"2,886",4,489,302-615,"['Room Service', 'Restaurant', 'Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Air Conditioning', 'Minibar', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",154,4.0 Star Hotel,/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York.html
Renaissance New York Hotel 57,2017-11-01,12/9/2017,12/10/2017,2,1,"130 E 57th St, New York City, NY 10022-2726",40.7608096,-73.9695830804261,Hotwire.com,"1,345",4,425,148-515,"['Restaurant', 'Fitness Center with Gym / Workout Room', 'Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Room Service', 'Business Center with Internet Access', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Room Service', 'Meeting Rooms', 'Air Conditioning', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",320,4.0 Star Hotel,/Hotel_Review-g60763-d575732-Reviews-Renaissance_New_York_Hotel_57-New_York_City_New_York.html
Hilton Garden Inn New York Times Square South,2017-11-01,12/9/2017,12/10/2017,2,1,"326 West 37th Street, New York City, NY 10018",40.754473,-73.9936022944492,GardenInn.com,2,4.5,315,140-420,"['Room Service', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Business Center with Internet Access', 'Air Conditioning', 'Microwave', 'Refrigerator in room', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",407,3.0 Star Hotel,/Hotel_Review-g60763-d12199886-Reviews-Hilton_Garden_Inn_New_York_Times_Square_South-New_York_City_New_York.html
Chambers Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"15 W 56th St, New York City, NY 10019",40.7629278,-73.9753651,Booking.com,647,4.5,446,269-993,"['Room Service', 'Free High Speed Internet ( WiFi )', 'Restaurant', 'Bar/Lounge', 'Room Service', 'Dry Cleaning', 'Laundry Service', 'Multilingual Staff', 'Meeting Rooms', 'Business Center with Internet Access', 'Concierge', 'Conference Facilities', 'Babysitting', 'Breakfast Available', 'Air Conditioning', 'Minibar', 'Restaurant', 'Bar/Lounge']",166,4.0 Star Hotel,/Hotel_Review-g60763-d157057-Reviews-Chambers_Hotel-New_York_City_New_York.html
Fairfield Inn & Suites New York Manhattan/Fifth Avenue,2017-11-01,12/9/2017,12/10/2017,2,1,"21 West 37th Street, New York City, NY 10018",40.75113985,-73.98458145,Fairfield Inn,631,4,476,192-551,"['Free High Speed Internet ( WiFi )', 'Breakfast included', 'Breakfast included', 'Laundry Service', 'Multilingual Staff', 'Dry Cleaning']",230,3.0 Star Hotel,/Hotel_Review-g60763-d1486164-Reviews-Fairfield_Inn_Suites_New_York_Manhattan_Fifth_Avenue-New_York_City_New_York.html
Four Seasons Hotel New York,2017-11-01,12/9/2017,12/10/2017,2,1,"57 E 57th St, New York City, NY 10022-2081",40.76230085,-73.9712566896201,FourSeasons.com,192,4.5,1275,919-1602,"['Room Service', 'Restaurant', 'Spa', 'Fitness Center with Gym / Workout Room', 'Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Room Service', 'Business Center with Internet Access', 'Airport Transportation', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Babysitting', 'Air Conditioning', 'Minibar', 'Restaurant', 'Spa', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",78,5.0 Star Hotel,/Hotel_Review-g60763-d113298-Reviews-Four_Seasons_Hotel_New_York-New_York_City_New_York.html
The Surrey,2017-11-01,12/9/2017,12/10/2017,2,1,"20 East 76th Street, New York City, NY 10021-2643",40.77433215,-73.9640255564184,Expedia.com,"1,900",4.5,770,414-983,"['Fitness Center with Gym / Workout Room', 'Room Service', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Spa', 'Room Service', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Self-Serve Laundry', 'Babysitting', 'Breakfast Available', 'Fitness Center with Gym / Workout Room', 'Restaurant', 'Bar/Lounge', 'Spa']",89,5.0 Star Hotel,/Hotel_Review-g60763-d93566-Reviews-The_Surrey-New_York_City_New_York.html
414 Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"414 West 46th Street, New York City, NY 10036-3505",,,,"1,419",4.5,,263-457,"['Free High Speed Internet ( WiFi )', 'Breakfast included', 'Breakfast included', 'Laundry Service', 'Concierge', 'Multilingual Staff']",2,3.0 Star Hotel,/Hotel_Review-g60763-d217630-Reviews-414_Hotel-New_York_City_New_York.html
The Marcel at Gramercy,2017-11-01,12/9/2017,12/10/2017,2,1,"201 East 24th Street, New York City, NY 10010-3801",,,AMOMA,"3,178",4,293,154-410,"['Room Service', 'Bar/Lounge', 'Free Internet', 'Room Service', 'Laundry Service', 'Dry Cleaning', 'Concierge', 'Multilingual Staff', 'Breakfast Available', 'Air Conditioning', 'Minibar', 'Bar/Lounge']",133,4.0 Star Hotel,/Hotel_Review-g60763-d99382-Reviews-The_Marcel_at_Gramercy-New_York_City_New_York.html
CITY ROOMS NYC SoHo,2017-11-01,12/9/2017,12/10/2017,2,1,"120 Lafayette St, New York City, NY 10013-3129",40.7186996,-74.0004463,,117,4,,113-273,"['Free High Speed Internet ( WiFi )', 'Multilingual Staff', 'Air Conditioning']",358,2.5 Star Hotel,/Hotel_Review-g60763-d674743-Reviews-CITY_ROOMS_NYC_SoHo-New_York_City_New_York.html
The Premier Times Square by Millennium,2017-11-01,12/9/2017,12/10/2017,2,1,"133 W 44th St, New York City, NY 10036-4012",40.7568738,-73.9843967294249,AMOMA,810,4,476,225-583,"['Room Service', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Room Service', 'Business Center with Internet Access', 'Breakfast included', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Air Conditioning', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",175,4.0 Star Hotel,/Hotel_Review-g60763-d249656-Reviews-The_Premier_Times_Square_by_Millennium-New_York_City_New_York.html
WestHouse Hotel New York,2017-11-01,12/9/2017,12/10/2017,2,1,"201 West 55 Street, New York City, NY 10019-5203",,,AMOMA,"1,776",4.5,505,294-725,"['Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Free Internet', 'Breakfast included', 'Breakfast included', 'Dry Cleaning', 'Meeting Rooms', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Air Conditioning', 'Refrigerator in room', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",116,5.0 Star Hotel,/Hotel_Review-g60763-d4945551-Reviews-WestHouse_Hotel_New_York-New_York_City_New_York.html
National at the Metropolis,2017-11-01,12/9/2017,12/10/2017,2,1,"150 E 44th St, New York City, NY 10017-4068",40.75209695,-73.9742509949639,,0,-1,,,"['Room Service', 'Restaurant', 'Spa', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Restaurant', 'Spa', 'Fitness Center with Gym / Workout Room']",,,/Hotel_Review-g60763-d1146129-Reviews-National_at_the_Metropolis-New_York_City_New_York.html
"The Carlyle, A Rosewood Hotel",2017-11-01,12/9/2017,12/10/2017,2,1,"35 E 76th St, New York City, NY 10021",40.774381,-73.9629901927406,Expedia.com,804,4.5,950,419-1406,"['Restaurant', 'Room Service', 'Fitness Center with Gym / Workout Room', 'Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Spa', 'Room Service', 'Meeting Rooms', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Business Center with Internet Access', 'Banquet Room', 'Conference Facilities', 'Babysitting', 'Breakfast Available', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Spa']",294,5.0 Star Hotel,/Hotel_Review-g60763-d93419-Reviews-The_Carlyle_A_Rosewood_Hotel-New_York_City_New_York.html
